"Year","District Code","District Name","Neighborhood Code","Neighborhood Name","Gender","Number"
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Girls",190
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Girls",114
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Girls",66
2018,6,"Gràcia",29,"el Coll","Girls",28
2018,6,"Gràcia",30,"la Salut","Girls",55
2018,6,"Gràcia",31,"la Vila de Gràcia","Girls",256
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Girls",137
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Girls",95
2018,7,"Horta-Guinardó",34,"Can Baró","Girls",41
2018,7,"Horta-Guinardó",35,"el Guinardó","Girls",154
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Girls",39
2018,7,"Horta-Guinardó",37,"el Carmel","Girls",140
2018,7,"Horta-Guinardó",38,"la Teixonera","Girls",38
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Girls",27
2018,7,"Horta-Guinardó",40,"Montbau","Girls",19
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Girls",28
2018,7,"Horta-Guinardó",42,"la Clota","Girls",6
2018,7,"Horta-Guinardó",43,"Horta","Girls",102
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Girls",91
2018,8,"Nou Barris",45,"Porta","Girls",96
2018,8,"Nou Barris",46,"el Turó de la Peira","Girls",57
2018,8,"Nou Barris",47,"Can Peguera","Girls",8
2018,8,"Nou Barris",48,"la Guineueta","Girls",36
2018,8,"Nou Barris",49,"Canyelles","Girls",14
2018,8,"Nou Barris",50,"les Roquetes","Girls",84
2018,8,"Nou Barris",51,"Verdun","Girls",50
2018,8,"Nou Barris",52,"la Prosperitat","Girls",91
2018,8,"Nou Barris",53,"la Trinitat Nova","Girls",28
2018,8,"Nou Barris",54,"Torre Baró","Girls",13
2018,8,"Nou Barris",55,"Ciutat Meridiana","Girls",42
2018,8,"Nou Barris",56,"Vallbona","Girls",3
2018,9,"Sant Andreu",57,"la Trinitat Vella","Girls",59
2018,9,"Sant Andreu",58,"Baró de Viver","Girls",10
2018,9,"Sant Andreu",59,"el Bon Pastor","Girls",78
2018,9,"Sant Andreu",60,"Sant Andreu","Girls",212
2018,9,"Sant Andreu",61,"la Sagrera","Girls",90
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Girls",46
2018,9,"Sant Andreu",63,"Navas","Girls",77
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Girls",144
2018,10,"Sant Martí",65,"el Clot","Girls",91
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Girls",63
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Girls",32
2018,10,"Sant Martí",68,"el Poblenou","Girls",149
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Girls",70
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Girls",127
2018,10,"Sant Martí",71,"Provençals del Poblenou","Girls",101
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Girls",85
2018,10,"Sant Martí",73,"la Verneda i la Pau","Girls",91
2019,1,"Ciutat Vella",1,"el Raval","Girls",210
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Girls",64
2019,1,"Ciutat Vella",3,"la Barceloneta","Girls",36
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Girls",60
2019,2,"Eixample",5,"el Fort Pienc","Girls",101
2019,2,"Eixample",6,"la Sagrada Família","Girls",184
2019,2,"Eixample",7,"la Dreta de l'Eixample","Girls",159
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Girls",136
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Girls",210
2019,2,"Eixample",10,"Sant Antoni","Girls",121
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Girls",138
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Girls",6
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Girls",116
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Girls",29
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Girls",67
2019,3,"Sants-Montjuïc",16,"la Bordeta","Girls",82
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Girls",95
2019,3,"Sants-Montjuïc",18,"Sants","Girls",171
2019,4,"Les Corts",19,"les Corts","Girls",165
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Girls",74
2019,4,"Les Corts",21,"Pedralbes","Girls",41
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Girls",25
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Girls",98
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Girls",75
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Girls",85
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Girls",212
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Girls",120
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Girls",56
2019,6,"Gràcia",29,"el Coll","Girls",25
2019,6,"Gràcia",30,"la Salut","Girls",61
2019,6,"Gràcia",31,"la Vila de Gràcia","Girls",237
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Girls",137
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Girls",81
2019,7,"Horta-Guinardó",34,"Can Baró","Girls",39
2019,7,"Horta-Guinardó",35,"el Guinardó","Girls",136
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Girls",29
2019,7,"Horta-Guinardó",37,"el Carmel","Girls",109
2019,7,"Horta-Guinardó",38,"la Teixonera","Girls",37
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Girls",34
2019,7,"Horta-Guinardó",40,"Montbau","Girls",26
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Girls",23
2019,7,"Horta-Guinardó",42,"la Clota","Girls",6
2019,7,"Horta-Guinardó",43,"Horta","Girls",100
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Girls",78
2019,8,"Nou Barris",45,"Porta","Girls",108
2019,8,"Nou Barris",46,"el Turó de la Peira","Girls",77
2019,8,"Nou Barris",47,"Can Peguera","Girls",7
2019,8,"Nou Barris",48,"la Guineueta","Girls",49
2019,8,"Nou Barris",49,"Canyelles","Girls",17
2019,8,"Nou Barris",50,"les Roquetes","Girls",67
2019,8,"Nou Barris",51,"Verdun","Girls",41
2019,8,"Nou Barris",52,"la Prosperitat","Girls",101
2019,8,"Nou Barris",53,"la Trinitat Nova","Girls",29
2019,8,"Nou Barris",54,"Torre Baró","Girls",10
2019,8,"Nou Barris",55,"Ciutat Meridiana","Girls",61
2019,8,"Nou Barris",56,"Vallbona","Girls",6
2019,9,"Sant Andreu",57,"la Trinitat Vella","Girls",55
2019,9,"Sant Andreu",58,"Baró de Viver","Girls",11
2019,9,"Sant Andreu",59,"el Bon Pastor","Girls",49
2019,9,"Sant Andreu",60,"Sant Andreu","Girls",186
2019,9,"Sant Andreu",61,"la Sagrera","Girls",108
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Girls",60
2019,9,"Sant Andreu",63,"Navas","Girls",90
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Girls",113
2019,10,"Sant Martí",65,"el Clot","Girls",81
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Girls",52
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Girls",25
2019,10,"Sant Martí",68,"el Poblenou","Girls",140
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Girls",85
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Girls",127
2019,10,"Sant Martí",71,"Provençals del Poblenou","Girls",92
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Girls",89
2019,10,"Sant Martí",73,"la Verneda i la Pau","Girls",82
2019,1,"Ciutat Vella",1,"el Raval","Boys",222
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Boys",60
2019,1,"Ciutat Vella",3,"la Barceloneta","Boys",48
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Boys",83
2019,2,"Eixample",5,"el Fort Pienc","Boys",104
2019,2,"Eixample",6,"la Sagrada Família","Boys",175
2019,2,"Eixample",7,"la Dreta de l'Eixample","Boys",177
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Boys",168
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Boys",219
2019,2,"Eixample",10,"Sant Antoni","Boys",170
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Boys",155
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Boys",7
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Boys",131
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Boys",40
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Boys",53
2019,3,"Sants-Montjuïc",16,"la Bordeta","Boys",75
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Boys",113
2019,3,"Sants-Montjuïc",18,"Sants","Boys",193
2019,4,"Les Corts",19,"les Corts","Boys",177
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Boys",83
2019,4,"Les Corts",21,"Pedralbes","Boys",30
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Boys",16
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Boys",92
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Boys",61
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Boys",107
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Boys",197
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Boys",138
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Boys",52
2019,6,"Gràcia",29,"el Coll","Boys",24
2019,6,"Gràcia",30,"la Salut","Boys",35
2019,6,"Gràcia",31,"la Vila de Gràcia","Boys",217
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Boys",133
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Boys",95
2019,7,"Horta-Guinardó",34,"Can Baró","Boys",41
2019,7,"Horta-Guinardó",35,"el Guinardó","Boys",153
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Boys",30
2019,7,"Horta-Guinardó",37,"el Carmel","Boys",107
2019,7,"Horta-Guinardó",38,"la Teixonera","Boys",35
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Boys",30
2019,7,"Horta-Guinardó",40,"Montbau","Boys",17
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Boys",20
2019,7,"Horta-Guinardó",42,"la Clota","Boys",4
2019,7,"Horta-Guinardó",43,"Horta","Boys",100
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Boys",79
2019,8,"Nou Barris",45,"Porta","Boys",95
2019,8,"Nou Barris",46,"el Turó de la Peira","Boys",82
2019,8,"Nou Barris",47,"Can Peguera","Boys",4
2019,8,"Nou Barris",48,"la Guineueta","Boys",55
2019,8,"Nou Barris",49,"Canyelles","Boys",19
2019,8,"Nou Barris",50,"les Roquetes","Boys",79
2019,8,"Nou Barris",51,"Verdun","Boys",56
2019,8,"Nou Barris",52,"la Prosperitat","Boys",88
2019,8,"Nou Barris",53,"la Trinitat Nova","Boys",33
2019,8,"Nou Barris",54,"Torre Baró","Boys",19
2019,8,"Nou Barris",55,"Ciutat Meridiana","Boys",84
2019,8,"Nou Barris",56,"Vallbona","Boys",6
2019,9,"Sant Andreu",57,"la Trinitat Vella","Boys",61
2019,9,"Sant Andreu",58,"Baró de Viver","Boys",11
2019,9,"Sant Andreu",59,"el Bon Pastor","Boys",59
2019,9,"Sant Andreu",60,"Sant Andreu","Boys",213
2019,9,"Sant Andreu",61,"la Sagrera","Boys",115
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Boys",56
2019,9,"Sant Andreu",63,"Navas","Boys",93
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Boys",131
2019,10,"Sant Martí",65,"el Clot","Boys",99
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Boys",71
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Boys",36
2019,10,"Sant Martí",68,"el Poblenou","Boys",139
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Boys",79
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Boys",111
2019,10,"Sant Martí",71,"Provençals del Poblenou","Boys",98
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Boys",95
2019,10,"Sant Martí",73,"la Verneda i la Pau","Boys",95
2020,1,"Ciutat Vella",1,"el Raval","Girls",212
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Girls",64
2020,1,"Ciutat Vella",3,"la Barceloneta","Girls",40
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Girls",61
2020,2,"Eixample",5,"el Fort Pienc","Girls",91
2020,2,"Eixample",6,"la Sagrada Família","Girls",160
2020,2,"Eixample",7,"la Dreta de l'Eixample","Girls",117
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Girls",146
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Girls",175
2020,2,"Eixample",10,"Sant Antoni","Girls",136
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Girls",152
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Girls",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Girls",99
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Girls",23
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Girls",58
2020,3,"Sants-Montjuïc",16,"la Bordeta","Girls",76
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Girls",83
2020,3,"Sants-Montjuïc",18,"Sants","Girls",159
2020,4,"Les Corts",19,"les Corts","Girls",148
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Girls",84
2020,4,"Les Corts",21,"Pedralbes","Girls",47
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Girls",22
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Girls",96
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Girls",68
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Girls",100
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Girls",181
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Girls",110
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Girls",61
2020,6,"Gràcia",29,"el Coll","Girls",21
2020,6,"Gràcia",30,"la Salut","Girls",40
2020,6,"Gràcia",31,"la Vila de Gràcia","Girls",191
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Girls",152
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Girls",89
2020,7,"Horta-Guinardó",34,"Can Baró","Girls",32
2020,7,"Horta-Guinardó",35,"el Guinardó","Girls",122
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Girls",36
2020,7,"Horta-Guinardó",37,"el Carmel","Girls",108
2020,7,"Horta-Guinardó",38,"la Teixonera","Girls",42
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Girls",32
2020,7,"Horta-Guinardó",40,"Montbau","Girls",15
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Girls",16
2020,7,"Horta-Guinardó",42,"la Clota","Girls",1
2020,7,"Horta-Guinardó",43,"Horta","Girls",86
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Girls",80
2020,8,"Nou Barris",45,"Porta","Girls",78
2020,8,"Nou Barris",46,"el Turó de la Peira","Girls",69
2020,8,"Nou Barris",47,"Can Peguera","Girls",2
2020,8,"Nou Barris",48,"la Guineueta","Girls",42
2020,8,"Nou Barris",49,"Canyelles","Girls",14
2020,8,"Nou Barris",50,"les Roquetes","Girls",83
2020,8,"Nou Barris",51,"Verdun","Girls",59
2020,8,"Nou Barris",52,"la Prosperitat","Girls",82
2020,8,"Nou Barris",53,"la Trinitat Nova","Girls",22
2020,8,"Nou Barris",54,"Torre Baró","Girls",11
2020,8,"Nou Barris",55,"Ciutat Meridiana","Girls",56
2020,8,"Nou Barris",56,"Vallbona","Girls",6
2020,9,"Sant Andreu",57,"la Trinitat Vella","Girls",48
2020,9,"Sant Andreu",58,"Baró de Viver","Girls",9
2020,9,"Sant Andreu",59,"el Bon Pastor","Girls",57
2020,9,"Sant Andreu",60,"Sant Andreu","Girls",219
2020,9,"Sant Andreu",61,"la Sagrera","Girls",93
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Girls",55
2020,9,"Sant Andreu",63,"Navas","Girls",78
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Girls",123
2020,10,"Sant Martí",65,"el Clot","Girls",72
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Girls",54
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Girls",29
2020,10,"Sant Martí",68,"el Poblenou","Girls",118
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Girls",55
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Girls",85
2020,10,"Sant Martí",71,"Provençals del Poblenou","Girls",85
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Girls",69
2020,10,"Sant Martí",73,"la Verneda i la Pau","Girls",94
2020,1,"Ciutat Vella",1,"el Raval","Boys",256
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Boys",65
2020,1,"Ciutat Vella",3,"la Barceloneta","Boys",46
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Boys",69
2020,2,"Eixample",5,"el Fort Pienc","Boys",91
2020,2,"Eixample",6,"la Sagrada Família","Boys",180
2020,2,"Eixample",7,"la Dreta de l'Eixample","Boys",146
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Boys",153
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Boys",202
2020,2,"Eixample",10,"Sant Antoni","Boys",116
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Boys",148
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Boys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Boys",107
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Boys",36
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Boys",62
2020,3,"Sants-Montjuïc",16,"la Bordeta","Boys",70
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Boys",91
2020,3,"Sants-Montjuïc",18,"Sants","Boys",156
2020,4,"Les Corts",19,"les Corts","Boys",171
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Boys",74
2020,4,"Les Corts",21,"Pedralbes","Boys",37
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Boys",12
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Boys",109
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Boys",63
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Boys",76
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Boys",178
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Boys",124
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Boys",50
2020,6,"Gràcia",29,"el Coll","Boys",30
2020,6,"Gràcia",30,"la Salut","Boys",57
2020,6,"Gràcia",31,"la Vila de Gràcia","Boys",233
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Boys",164
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Boys",93
2020,7,"Horta-Guinardó",34,"Can Baró","Boys",32
2020,7,"Horta-Guinardó",35,"el Guinardó","Boys",126
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Boys",25
2020,7,"Horta-Guinardó",37,"el Carmel","Boys",123
2020,7,"Horta-Guinardó",38,"la Teixonera","Boys",43
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Boys",29
2020,7,"Horta-Guinardó",40,"Montbau","Boys",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Boys",14
2020,7,"Horta-Guinardó",42,"la Clota","Boys",3
2020,7,"Horta-Guinardó",43,"Horta","Boys",81
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Boys",78
2020,8,"Nou Barris",45,"Porta","Boys",100
2020,8,"Nou Barris",46,"el Turó de la Peira","Boys",73
2020,8,"Nou Barris",47,"Can Peguera","Boys",5
2020,8,"Nou Barris",48,"la Guineueta","Boys",36
2020,8,"Nou Barris",49,"Canyelles","Boys",20
2020,8,"Nou Barris",50,"les Roquetes","Boys",86
2020,8,"Nou Barris",51,"Verdun","Boys",62
2020,8,"Nou Barris",52,"la Prosperitat","Boys",93
2020,8,"Nou Barris",53,"la Trinitat Nova","Boys",29
2020,8,"Nou Barris",54,"Torre Baró","Boys",11
2020,8,"Nou Barris",55,"Ciutat Meridiana","Boys",63
2020,8,"Nou Barris",56,"Vallbona","Boys",3
2020,9,"Sant Andreu",57,"la Trinitat Vella","Boys",59
2020,9,"Sant Andreu",58,"Baró de Viver","Boys",11
2020,9,"Sant Andreu",59,"el Bon Pastor","Boys",59
2020,9,"Sant Andreu",60,"Sant Andreu","Boys",203
2020,9,"Sant Andreu",61,"la Sagrera","Boys",105
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Boys",55
2020,9,"Sant Andreu",63,"Navas","Boys",76
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Boys",129
2020,10,"Sant Martí",65,"el Clot","Boys",82
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Boys",74
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Boys",26
2020,10,"Sant Martí",68,"el Poblenou","Boys",147
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Boys",61
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Boys",99
2020,10,"Sant Martí",71,"Provençals del Poblenou","Boys",72
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Boys",87
2020,10,"Sant Martí",73,"la Verneda i la Pau","Boys",83
